urn:cts:phoros:stele1.year3:front.5.25,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.26,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.27,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.28,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.29,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.3,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.30,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.31,urn:cite:phoros:stones.atl18
urn:cts:phoros:stele1.year3:front.5.4,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.5,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.6,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.7,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.8,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.5.9,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.header.1,urn:cite:phoros:stones.atl10
urn:cts:phoros:stele1.year3:front.header.1,urn:cite:phoros:stones.atl12
urn:cts:phoros:stele1.year3:front.header.1,urn:cite:phoros:stones.atl7
urn:cts:phoros:stele1.year3:front.header.1,urn:cite:phoros:stones.atl8
urn:cts:phoros:stele1.year3:front.header.1,urn:cite:phoros:stones.atl9
urn:cts:phoros:stele1.year4:front.1.10,urn:cite:phoros:stones.atl21
urn:cts:phoros:stele1.year4:front.1.11,urn:cite:phoros:stones.atl20
urn:cts:phoros:stele1.year4:front.1.11,urn:cite:phoros:stones.atl21
urn:cts:phoros:stele1.year4:front.1.12,urn:cite:phoros:stones.atl20
urn:cts:phoros:stele1.year4:front.1.12,urn:cite:phoros:stones.atl21
urn:cts:phoros:stele1.year4:front.1.13,urn:cite:phoros:stones.atl20
urn:cts:phoros:stele1.year4:front.1.13,urn:cite:phoros:stones.atl21
urn:cts:phoros:stele1.year4:front.1.13,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.14,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.16,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.17,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.18,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.19,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.2,urn:cite:phoros:stones.atl15
urn:cts:phoros:stele1.year4:front.1.24,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.25,urn:cite:phoros:stones.atl26
urn:cts:phoros:stele1.year4:front.1.26,urn:cite:phoros:stones.atl26
